name,is_closed,rating,review_count,location.address1,location.zip_code,coordinates.latitude,coordinates.longitude,price,phone,categories
McDonald's,FALSE,2.5,6,8305 Creedmoor Rd,27613,35.90035,-78.6814,$,+19198478111,"hotdogs,burgers"
McDonald's,FALSE,3.0,10,3508 Millbrook Rd,27613,35.8633995,-78.7118912,$,+19197813702,"hotdogs,burgers"
McDonald's,FALSE,2.5,10,10100 Leesville Rd,27613,35.90927,-78.72758,$,+19198419282,"burgers,hotdogs"
McDonald's,FALSE,3.5,13,6213 Falls of Neuse Rd,27615,35.86744,-78.62123,$,+19198780085,"hotdogs,burgers"
McDonald's,FALSE,1.5,6,7301 Six Forks Rd,27615,35.8798904,-78.6463928,$,+19198469902,"hotdogs,burgers"
McDonald's,FALSE,3.5,13,4121 Blue Ridge Rd,27612,35.83632,-78.67601,$,+19195105255,"hotdogs,burgers"
Panera Bread,FALSE,3.5,23,8511 Colonnade Center Dr,27615,35.8982379184181,-78.650404214859,$$,+19198619300,"sandwiches,salad,soup"
First Watch,FALSE,4.0,135,6109 Glenwood Ave,27612,35.85532,-78.70249,$$,+19197893347,"tradamerican,breakfast_brunch"
El Dorado Authentic Mexican Restaurant,FALSE,3.0,40,8111 Creedmoor Rd,27613,35.89853,-78.68223,$,+19198480788,mexican
McDonald's,FALSE,2.0,15,9698 Falls of Neuse Rd,27615,35.9063911,-78.6013412,$,+19198455502,"burgers,hotdogs"
Carrabba's Italian Grill,FALSE,3.5,35,1201 Haddon Hall Dr,27502,35.7424021544564,-78.8716113567352,$$,+19193876336,"italian,seafood"
Lighthouse Deli and Pizza,FALSE,3.5,15,2125 Ten Ten Rd,27539,35.7207375,-78.8189316,$,+19192676873,delis
Macgregor Draft House,FALSE,3.5,55,107 Edinburgh S,27511,35.7367599,-78.79792,$$,+19194611633,"sportsbars,tradamerican"
Brothers of New York Pizza,FALSE,4.0,33,3450 Kildaire Farm Rd,27518,35.7044891,-78.794754,$,+19193877711,"pizza,italian"
Tangerine Cafe,FALSE,4.0,126,2422 SW Cary Pkwy,27513,35.76322,-78.822214,$$,+19194688688,"thai,korean,vietnamese"
C & J Heating and Air Inc,FALSE,5.0,4,421 Efland Cedar Grove Rd,27243,36.0875816,-79.1731567,NA,+19197323181,hvac
Carrabba's Italian Grill,FALSE,3.5,55,1148 Kildaire Farm Rd,27511,35.76558,-78.78364,$$,+19194679901,"italian,seafood"
R & J Custom Exhaust,FALSE,5.0,8,554 E Williams St,27502,35.7246666,-78.8477859,NA,+19193626630,autorepair
REI,FALSE,4.0,22,1751 Walnut St,27511,35.763981550787,-78.745364837159,$$,+19194609995,"bikes,outdoorgear,sportswear"
Jimmy V's Steakhouse and Tavern,FALSE,3.5,43,107 Edinburgh S Dr,27511,35.7367599,-78.79792,$$$,+19193808210,steak
Sweet Tomatoes,FALSE,3.5,87,2310 Walnut,27518,35.7546001,-78.7416167,$$,+19198514333,"vegetarian,buffets,salad"
REI,FALSE,4.0,17,4291 The Cir At N Hills,27609,35.8354784,-78.6434474,$$,+19195715031,"bikes,outdoorgear,sportswear"
Gypsy's Shiny Diner,FALSE,3.5,121,1550 Buck Jones Rd,27606,35.7644900851836,-78.7442857635475,$,+19194693663,"diners,breakfast_brunch,tradamerican"
Ruth's Chris Steak House,FALSE,3.5,68,2010 Renaissance Park Pl,27513,35.8265610861047,-78.7709119737245,$$$$,+19196770033,"steak,seafood"
Performance Bicycle,FALSE,3.0,13,653 Cary Towne Blvd.,27511,35.7754583,-78.7676161,$$,+19194394002,"sportswear,bikes,bike_repair_maintenance"
Plato's Closet Cary,FALSE,2.0,23,111 Crossroads Blvd,27518,35.76194149033,-78.7429244488334,$,+19193246898,vintage
Great Outdoor Provision Co.,FALSE,3.5,13,Cameron Village,27605,35.790925,-78.6595225,$$,+19198331741,"outdoorgear,rafting"
Hemlock Bluffs Nature Preserve,FALSE,4.0,11,2616 Kildaire Farm Rd,27518,35.7234802,-78.7828827,NA,+19193875980,hiking
Edible Arrangements,FALSE,3.5,5,6675 Falls of Neuse Rd,27615,35.87465,-78.62315,$$,+19198457405,"giftshops,chocolate"
Outback Steakhouse,FALSE,3.0,71,7500 Creedmoor Road,27613,35.888216,-78.679386,$$,+19198463848,steak
La Rancherita,FALSE,4.0,59,4325 Glenwood Ave,27612,35.8373776866847,-78.6763511450544,$$,+19197851951,mexican
Red Monkey Tavern,FALSE,3.0,179,4325 Glenwood Ave,27612,35.8402945163823,-78.679140760494,$$,+19198967412,"newamerican,breakfast_brunch,gastropubs"
North Carolina Museum of Art,FALSE,4.5,131,2110 Blue Ridge Rd,27607,35.80993,-78.70542,$$,+19198396262,artmuseums
Edible Arrangements,FALSE,5.0,1,6588 Glenwood Ave,27612,35.8601227,-78.7078781,$,+19193074004,"juicebars,chocolate,florists"
Harmony Farms,FALSE,4.0,23,5653 Creedmoor Rd,27612,35.8591009,-78.6808966,$$,+19197820064,healthmarkets
IHOP,FALSE,2.0,12,7304 Gb Alford Hwy,27540,35.6334983902694,-78.8289154545242,$,+19195528570,"breakfast_brunch,tradamerican"
Little Hen,FALSE,4.0,138,Shoppes At Woodcreek,27539,35.6675186,-78.7994537,$$$,+19193630000,"newamerican,bars"
Cooleys Restaurant & Pub,FALSE,3.0,49,711 N Main St,27526,35.5918312,-78.7921371,$$,+19195520543,"pubs,tradamerican"
IHOP,FALSE,3.0,22,1150 Beaver Creek Commons Dr,27502,35.7467613,-78.8765411,$,+19193878147,"breakfast_brunch,tradamerican"
Toast Cafe,FALSE,3.5,114,316 Colonades Way,27518,35.7385499,-78.77758,$$,+19196551971,"sandwiches,breakfast_brunch,cafes"
Perkins Restaurant and Bakery,FALSE,3.5,18,908 US Hwy 64 W,27523,35.74481076564,-78.823347783569,$,+19194628805,"breakfast_brunch,tradamerican,bakeries"
IHOP,FALSE,3.5,25,1301 Kildaire Farm Rd,27511,35.76148,-78.78263,$,+19194691835,"breakfast_brunch,tradamerican"
Hurricane Grill & Wings,FALSE,3.5,106,1389 Kildaire Farm Rd,27511,35.75908,-78.78276,$$,+19194810903,"chicken_wings,tradamerican,burgers"
Another Broken Egg Cafe,FALSE,3.5,175,1121 Market Center Dr,27560,35.8077559,-78.8148663,$$,+19194651079,"breakfast_brunch,cafes,tradamerican"
IHOP,FALSE,2.5,21,1450 US Hwy 70 W,27529,35.7214357,-78.6424489,$,+19196612604,breakfast_brunch
Angie's Restaurant,FALSE,4.5,108,1340 W Garner Rd,27529,35.7173424,-78.6240311,$,+19196616707,breakfast_brunch
Lynnwood Brewing Concern,FALSE,4.0,14,1053 E Whitaker Mill Rd,27604,35.8078266117728,-78.6221328461766,$,+19194247533,breweries
Neuse River Brewing Company,FALSE,4.0,21,518 Pershing Rd,27608,35.8041774,-78.6328332,$$,+19842328479,breweries
Manna LLC,FALSE,3.0,10,,,35.7795897,-78.6381787,$,+19198412527,"foodtrucks,catering"
Ba-da Wings,FALSE,3.5,37,2161 Avent Ferry Rd,27617,35.7784160718838,-78.6759137867177,$,+19198323902,chicken_wings
Clouds Brewing,FALSE,4.0,192,126 N West St,27603,35.78239,-78.64537,$$,+19193078335,"bars,breweries,newamerican"
More. Kitchen & Bar,FALSE,4.0,83,116 N West St,27603,35.7821825456717,-78.6454460857476,$$$,+19199268415,"wine_bars,tapasmallplates"
Raleigh Beer Garden,FALSE,3.5,346,614 Glenwood Ave,27603,35.78806,-78.64671,$$,+19193243415,beergardens
Pho Pho Pho,FALSE,3.5,128,510 Glenwood Ave,27603,35.7870804,-78.6469934,$$,+19193221433,"vietnamese,soup"
The Players Retreat,FALSE,4.0,114,105 Oberlin Rd,27605,35.78623,-78.66156,$$,+19197559589,"sportsbars,tradamerican,steak"
Yelp's Boxing & Brews,FALSE,5.0,10,2036 Renaissance Park Pl,27513,35.8263245,-78.770874,NA,+18134932656,yelpevents
Bonefish Grill,FALSE,4.0,145,2060 Renaissance Park Pl,27513,35.8275563581887,-78.7716293334961,$$,+19196771347,seafood
German Grille,FALSE,3.0,89,243 Grande Heights Dr,27513,35.804046678958,-78.7811212743659,$$,+19194628208,german
Bottle Revolution,FALSE,4.5,56,4025 Lake Boone Trl,27607,35.8151297216757,-78.6964341532688,$$,+19198854677,beer_and_wine
RallyPoint Sport Grill,FALSE,3.5,91,1837 N Harrison Ave,27513,35.831279,-78.770174,$$,+19196781088,"sportsbars,tradamerican,bbq"
Awazé,FALSE,4.5,55,904 NE Maynard Rd,27513,35.8005181724484,-78.7684561122687,$$,+19193772599,ethiopian
Sheetz,FALSE,3.5,6,5200 New Bern Ave,27610,35.7929125420585,-78.5483395582628,$,+19192122506,"coffee,servicestations,sandwiches"
Sheetz,FALSE,2.5,12,4660 Milbrook Green Dr,27604,35.8486951346332,-78.5875731897988,$,+19193078433,"servicestations,convenience"
Sheetz,FALSE,3.5,8,2408 Dixie Forest Rd Atlantic Ave,27615,35.862906,-78.599158,NA,NA,servicestations
American Pride Car Wash,FALSE,2.5,13,2402 Wake Forest Rd,27608,35.8134308,-78.6262131,NA,+19198477700,carwash
Char-Grill,FALSE,4.0,23,4621 Atlantic Ave,27604,35.8483925,-78.6018219,$,+19199549556,burgers
Waffle House,FALSE,3.0,20,2320 Dixie Forest Rd,27615,35.86287,-78.60009,$,+19198621905,"breakfast_brunch,waffles,tradamerican"
Handee Hugo 87,FALSE,2.0,2,5002 Capital Blvd,27616,35.8547516,-78.5803604,$$,+19198765495,"convenience,servicestations"
Bojangles,FALSE,4.0,3,Louisburg Rd,,35.9079876953726,-78.478592634201,NA,NA,hotdogs
Bojangles Restaurant,FALSE,4.0,8,12109 Cloverleaf Park,27587,35.9769099,-78.54092,$,+19195542243,"southern,hotdogs"
Penn Station East Coast Subs,FALSE,4.5,26,6301-B Falls of Neuse Rd,27609,35.8683624267578,-78.6214981079102,$,+19198966871,sandwiches
Dino's Capri Restaurant,FALSE,4.0,47,6325 Falls of Neuse Rd,27615,35.8684,-78.62105,$$,+19198784424,italian
Serena Sicilian Influenced Cucina,FALSE,3.5,97,7456 Creedmoor Rd,27613,35.888536,-78.6794967,$$,+19199007685,"italian,wine_bars,mediterranean"
Sweet Tomatoes,FALSE,3.0,62,5200 Capital Blvd.,27616,35.85666,-78.58031,$$,+19198710310,"vegetarian,buffets,salad"
California Pizza Kitchen,FALSE,3.0,38,5959 Triangle Town Rd,27616,35.8665106406773,-78.5757646343933,$$,+19197920333,"pizza,tradamerican,cocktailbars"
Romano's Macaroni Grill,FALSE,2.5,40,3421 Sumner Blvd,27616,35.8672210182541,-78.5809661869989,$$,+19197922515,"italian,tradamerican"
The Point at Glenwood,FALSE,3.0,69,1626 Glenwood Ave,27608,35.8033694902903,-78.645724542599,$$,+19197551007,"bars,tradamerican,breakfast_brunch"
Dairy Queen Grill & Chill,FALSE,2.5,21,631 Walnut St,27511,35.7759799,-78.76815,$,+19194652100,"icecream,sandwiches,hotdogs"
McDonald's,FALSE,1.5,12,4801 SW Cary Pkwy,27513,35.7891006,-78.8297806,$,+19194811500,"burgers,hotdogs"
Burger King,FALSE,2.0,5,1711 N Harrison Ave,27513,35.82882,-78.77018,$,+19196778895,"burgers,hotdogs"
Burger King,FALSE,2.0,6,2241 Avent Ferry Rd,27606,35.777401,-78.6780472,$,+19198291908,burgers
Harris Teeter,FALSE,4.0,10,2051 W Millbrook Rd,27612,35.8572603716031,-78.6797300633812,$$,+19197871364,"drugstores,grocery,butcher"
Game Theory,FALSE,4.5,15,6260 Glenwood Ave,27612,35.8593561526686,-78.703895509243,$$,+19197874449,hobbyshops
Park Market North Hills Apartments,FALSE,3.0,16,141 Park At North Hills St,27609,35.8373909,-78.6388397,NA,+19194200565,apartments
Guacamaya Fresh Mex,FALSE,4.0,62,101 Ledgestone Way,27519,35.7923766472186,-78.8486840057595,$,+19192341949,mexican
Papa Murphys Pizza,FALSE,4.0,20,3639 SW Cary Pkwy,27513,35.7816959973232,-78.8382348007315,$,+19194626364,"pizza,diyfood"
Shuckin' Shack Oyster Bar,FALSE,4.0,56,4214 NW Cary Pkwy,27513,35.7908130306229,-78.8268838450313,$$,+19193772283,"seafood,cocktailbars,sandwiches"
Ledo Pizza,FALSE,4.0,35,982 High House Rd,27513,35.7891809712277,-78.8272747769952,$$,+19196941116,"pizza,salad,chicken_wings"
Mar-Y-Sol Restaurant,FALSE,3.0,8,4020 Capital Blvd,27604,35.8354988,-78.5796738,$$,+19194310505,latin
Target,FALSE,4.0,34,3001 Market Center Dr,27560,35.804737902756,-78.815261988781,$$,+19193792180,"deptstores,discountstore"
Super Target,FALSE,4.0,33,1201 Beaver Creek Commons Dr,27502,35.74487,-78.87777,$$,+19193721406,deptstores
Target,FALSE,4.5,11,7129 O'Kelly Chapel Rd,27519,35.844617,-78.885228,$$,+19196742214,deptstores
Park West Village,FALSE,4.0,6,Village Market Pl,27560,35.8080935599668,-78.8147792038595,$$,+19194678880,shoppingcenters
Target,FALSE,3.5,30,2021 Walnut St,27518,35.7577799,-78.7386,$$,+19192334451,deptstores
The Fresh Market,FALSE,3.0,34,3655 SW Cary Pkwy,27513,35.78179,-78.83799,$$$,+19194812865,grocery
Penn Station East Coast Subs,FALSE,3.5,25,1013 Market Center Dr,27560,35.806703,-78.816562,$,+19193883368,sandwiches
TITLE Boxing Club - Cary,FALSE,5.0,31,2046 Renaissance Park Pl,27513,35.8266548,-78.7712315,NA,+19192497123,"boxing,healthtrainers"
Triangle Mini Mart,FALSE,4.0,4,10420 Chapel Hill Rd,27560,35.8398209,-78.8309326,$$$,+19194691720,convenience
Corporate Caterers,FALSE,5.0,2,,27617,35.9014713,-78.7604399,NA,+19197815665,catering
Trali Irish Pub & Restaurant,FALSE,3.5,162,10370 Moncreiffe Rd,27617,35.900339,-78.792198,$$,+19195444141,"pubs,irish"
Randy's Pizza,FALSE,4.0,122,5311 S Miami Blvd,27703,35.8806489198704,-78.8500235806324,$,+19199417755,pizza
Piper's in The Park,FALSE,4.0,56,2945 S Miami Blvd,27703,35.92394,-78.84388,$,+19195729767,"delis,catering"
Catering by Design,FALSE,4.5,9,132 Kilmayne Dr,27511,35.7695849,-78.7839232,$$$,+19194812366,catering
Pizza Addiction,FALSE,5.0,1,Calais Dr,27712,36.1051269145975,-78.9572442661382,$$,+19196001599,catering
Serena Sicilian Influenced Gastropub,FALSE,3.5,86,5311 S Miami Blvd,27703,35.88056,-78.84967,$$,+19199416380,"italian,gastropubs"
Tropical Smoothie Cafe,FALSE,4.0,30,8111 Creedmoor Rd,27613,35.8992763701722,-78.6823171521149,$,+19198035991,"juicebars,cafes,salad"
Dharani,FALSE,3.5,61,1000 Lower Shiloh Way,27560,35.8652885611697,-78.8477635550083,$$,+19199919918,indpak
Rajbhog Cafe,FALSE,3.0,64,3607 Davis Dr,27560,35.82182,-78.84941,$,+19195855333,"indpak,cafes"
Wade Park Cafe,FALSE,4.5,21,5430 Wade Park Blvd,27607,35.808239,-78.7286911,$,+19198595220,"sandwiches,breakfast_brunch"
Cup A Joe,FALSE,4.0,57,2109 Avent Ferry Rd,27606,35.7803841,-78.6755981,$,+19198289886,coffee
Cup O Jane,FALSE,4.0,5,905 Capital Blvd,27603,35.7940979003906,-78.642204284668,$,NA,coffee
Cozzolino's New York Style Pizza,FALSE,4.0,50,2982 Kildaire Farm Rd,27518,35.717899,-78.788968,$,+19193679799,pizza
3 Olives Pizza & Deli,FALSE,3.5,5,800 S New Hope Rd,27610,35.7652206,-78.5599594,$$,+19192500933,"pizza,delis"
Mike's Pizza,FALSE,5.0,6,3919 New Bern Ave,27610,35.799234,-78.5707718,$$,+19192500700,"pizza,italian,sandwiches"
Mike's Italian Kitchen,FALSE,4.0,29,7142 Knightdale Blvd,27545,35.7980264,-78.4891981,$$,+19193738922,italian
New York Diner,FALSE,3.5,34,909 McKnight Dr,27545,35.79657,-78.4926,$,+19192170838,diners
Rudino's Pizza & Grinders,FALSE,3.0,24,4022 Village Park Dr,27545,35.79809,-78.49683,$$,+19192959352,pizza
Mediterranean Deli,FALSE,4.5,555,410 W Franklin St,27516,35.9114799,-79.0610504,$,+19199672666,"greek,mediterranean,gluten_free"
El Rinconcito,FALSE,4.0,7,1105 Walnut St,27511,35.7734309707186,-78.7596498206821,$$,+19193789696,tacos
Bojangles,FALSE,3.5,8,1513 N Arendell Ave,27597,35.8398246765137,-78.3265609741211,$,+19195504175,"chicken_wings,hotdogs"
Bojangles Famous Chicken'n Biscuits,FALSE,3.5,15,10610 Durant Rd,27614,35.9058685,-78.591217,$,+19198708002,"southern,hotdogs"
Bojangles,FALSE,3.5,21,5033 Raleigh Rd Pkwy W,27896,35.7635651,-78.008926399999993,$,+12522370026,hotdogs
Bojangles Chicken & Biscuits,FALSE,4.5,3,12 Golden Leaf Dr,27549,36.0845399,-78.30673,$,+19194966879,southern
Bojangles'famous Chicken'n Biscuits,FALSE,4.0,4,11900 US Highway 70 W,27520,35.6576004,-78.4786072,$,+19195504175,"southern,hotdogs"
Zaxby's Chicken Fingers & Buffalo Wings,FALSE,3.5,9,6702 Knightdale Blvd,27545,35.79659,-78.5040099,$,+19192619995,"hotdogs,chicken_wings,salad"
Bojangles Famous Chicken 'N Biscuits,FALSE,3.5,10,1567 Hwy 56,27522,36.14403,-78.72058,$,+19195281579,hotdogs
Bojangles,FALSE,3.5,11,275 US Highway 70A E,27576,35.5172747,-78.2801248,$,+19199656890,"southern,hotdogs"
San Juan Mexican Reataurant,FALSE,4.0,31,3501 Forestville Rd,27616,35.8823154498146,-78.5095327959613,$,+19192177918,mexican
Toreros,FALSE,3.5,29,3002 Leland Dr,27616,35.893281343524,-78.5117125511169,$$,+19192177883,mexican
Beyú Caffé,FALSE,3.5,262,341 W Main St,27701,35.996634,-78.903935,$$,+19196831058,"newamerican,coffee,jazzandblues"
Peak of the Vine,FALSE,4.0,10,115 N Salem St,27502,35.7313091986486,-78.8514740020037,$$,+19193725850,"wine_bars,winetastingroom"
Anna's Pizzeria,FALSE,3.0,132,100 N Salem St,27502,35.7307599,-78.85126,$$,+19192676237,"italian,pizza"
Chick-fil-A,FALSE,4.0,20,1000 Valleystone Dr,27519,35.790482,-78.850114,$,+19194650699,hotdogs
Hyatt Place North Raleigh-Midtown,FALSE,3.5,39,1105 Navaho Dr,27609,35.82886,-78.62142,$$,+19198779997,"hotels,venues"
Holiday Inn Raleigh,FALSE,2.5,26,4100 Glenwood Ave,27612,35.8372612,-78.6706009,$$,+19197828600,"hotels,venues"
Harris Teeter,FALSE,4.0,4,2741 NC Hwy 55 W,27519,35.7854878,-78.8729387,$$$,+19193633677,grocery
Tijuana Flats,FALSE,3.5,61,7165 O'Kelly Chapel Rd,27519,35.8441743483567,-78.8885789942835,$,+19196293200,"tex-mex,mexican"
Dame's Chicken & Waffles,FALSE,4.0,931,317 W Main St,27701,35.9962997,-78.9033737,$$,+19196829235,newamerican
Vin Rouge,FALSE,4.0,303,2010 Hillsborough Rd,27705,36.0106213373,-78.9223137726,$$,+19194160466,"french,breakfast_brunch"
Sake Bomb,FALSE,4.0,208,4215 University Dr,27707,35.9638685875838,-78.9582324541985,$$,+19194014488,"asianfusion,sushi,vietnamese"
Banh's Cuisine,FALSE,4.0,82,750 9th St,27705,36.00944,-78.9217199,$,+19192865073,"vietnamese,chinese"
zpizza,FALSE,3.0,23,421 Fayetteville St,27601,35.7742908282877,-78.6390349247889,$$,+19198380681,pizza
Regal Cinemas Crossroads 20 & IMAX,FALSE,3.0,88,501 Caitboo Avenue,27518,35.7583399,-78.7352,NA,+18444627342,movietheaters
The Provincial,FALSE,4.0,41,119 N Salem St,27502,35.73131,-78.85147,$$,+19193725921,"newamerican,seafood,cocktailbars"
Sultan's Deli,FALSE,4.0,40,1459 Beaver Creek Commons Dr,27502,35.7451587677395,-78.8838191835856,$,+19193676007,"mediterranean,greek,delis"
Arepa Culture NC,FALSE,4.0,18,,27612,35.85769,-78.71514,$,+19199868487,"venezuelan,foodtrucks,gluten_free"
Aranda's Mexican Cuisine,FALSE,4.0,62,5460 Apex Peakway,27502,35.7382421,-78.8661062,$$,+19193627363,mexican
Mama Voulas,FALSE,4.5,7,,27703,35.98893,-78.87534,NA,+17577843528,"mediterranean,foodtrucks"
Rudy's Pub & Grill,FALSE,3.5,81,780 W Williams St,27502,35.7383874736126,-78.8633079067675,$$,+19193035061,"tradamerican,pubs"
Bojangles,FALSE,3.0,20,8680 Glenwood Ave,27617,35.8867416,-78.7432022,$,+19192770600,"southern,hotdogs"
Sunny's Diner,FALSE,3.5,69,8710 Glenwood Ave,27612,35.8872050356812,-78.7437149261573,$,+19197877715,"diners,breakfast_brunch,tradamerican"
42nd Street Oyster Bar - RDU Airport,FALSE,2.5,23,2400 John Brantley Blvd,27560,35.8738084,-78.7908957,$$,NA,"newamerican,seafood,breakfast_brunch"
Eagles # 4,FALSE,4.5,4,8710 Glenwood Ave,27617,35.887249,-78.743927,NA,+19197815259,servicestations
Roto-Rooter Plumbing & Drain Services,FALSE,2.5,20,8820 Midway West Rd,27617,35.9067,-78.75667,NA,+19197323107,"plumbing,damagerestoration,waterheaterinstallrepair"
Spicy Green Gourmet,FALSE,4.5,41,2945 S Miami Blvd,27703,35.9239388,-78.8438797,$,+19192206040,"newamerican,cafes,sandwiches"
Hako Japanese Restaurant,FALSE,3.5,57,2603-155 Glenwood Ave,27608,35.8150465680023,-78.6610150337219,$$,+19192350589,"sushi,japanese"
Luciano Family Pizzeria,FALSE,5.0,1,4325 Glenwood Avenue,27612,35.8386154,-78.6751251,$,NA,italian
KFC,FALSE,1.5,13,809 Airport Blvd.,27560,35.8564,-78.8248,$,+19193808313,"hotdogs,chicken_wings"
Jumbo China Restaurant,FALSE,2.5,19,404 E Six Forks Rd,27609,35.8190918,-78.6260605,$,+19195468858,chinese
Golden China,FALSE,2.0,6,4347 Falls of Neuse Rd,27609,35.841165535898,-78.613724206742,$,+19198779688,chinese
Jumbo China,FALSE,3.0,12,6108 Falls of Neuse Rd,27609,35.866072,-78.6203565,$,+19198789877,chinese
Ahri's,FALSE,3.0,5,6675 Falls Of Neuse Rd,27615,35.87465,-78.62315,NA,+19196150592,"asianfusion,seafood,steak"
Peking Garden,FALSE,3.5,56,126 E Millbrook Rd,27609,35.8559692,-78.6410552,$$,+19198484663,chinese
Jumbo China Buffet,FALSE,1.5,10,1625 Ronald Dr,27609,35.8386,-78.60822,$,+19199549988,"chinese,buffets,sushi"
Wang's Kitchen,FALSE,2.5,48,4701 Atlantic Ave,27604,35.8488083,-78.6017761,$$,+19198785578,chinese
Goodnights Comedy Club,FALSE,3.5,91,861 W Morgan St,27603,35.7807002695487,-78.6560937276265,$$,+19198285233,"comedyclubs,tradamerican"
NetSports,FALSE,3.5,3,3717 Davis Dr,27560,35.8308182,-78.8544617,NA,+19193199910,active
Lowes Foods,FALSE,2.5,6,1845 Aversboro Rd,27529,35.6851856,-78.6178935,$$$,+19197799907,"grocery,beer_and_wine,chicken_wings"
Cappolla's Pizzeria And Grill,FALSE,3.5,25,1857 Aversboro Rd,27529,35.6847822,-78.6181085,$,+19196614774,pizza
Carolina Barbecue,FALSE,3.0,59,733 US Hwy 70 W,27529,35.7118527,-78.625486,$,+19197730222,"bbq,tradamerican"
Wendy's,FALSE,2.0,9,1020 Timber Dr E,27529,35.6890717,-78.5803299,$,+19194579999,"hotdogs,burgers"
Subway,FALSE,2.0,2,235 Timber Dr,27529,35.6861216,-78.606888,$,+19197796820,"sandwiches,hotdogs"
Kaze Japanese Steakhouse,FALSE,3.0,49,1227 Timber Dr E,27529,35.687892624177,-78.5755370353622,$$,+19193296789,"sushi,teppanyaki"
McDonald's,FALSE,3.5,4,110 Carillon Dr,27529,35.69258,-78.5827599,$,+19197712441,"hotdogs,burgers"
TGI Fridays,FALSE,2.5,30,1100 Timber Dr E,27529,35.688839,-78.5786133,$$,+19197791935,"bars,tradamerican"
Nickelpoint Brewing Co.,FALSE,4.0,24,506 Pershing Rd,27608,35.8044014,-78.6336517,$,+19199165961,breweries
McDonald's,FALSE,2.0,5,1001 Forestville Rd,27587,35.9437141,-78.5068817,$,NA,"hotdogs,burgers"
Rookie's Sports Bar,FALSE,3.5,65,4911 Central Park Dr,27703,35.8865468718534,-78.8466758475721,$$,+19194748833,"sportsbars,tradamerican"
Taste of China,FALSE,4.0,12,6209 Rock Quarry Rd,27610,35.7230691184192,-78.5483458134573,$,+19197732285,chinese
China Star,FALSE,5.0,2,6109 Rock Quarry Rd,27610,35.72443,-78.54819,NA,+19199774678,"chinese,seafood"
Hibachi China 88,FALSE,4.0,20,239 Timber Drive,27529,35.6848299534073,-78.6062945184542,$,+19842025880,"japanese,sushi,chinese"
Fuji China,FALSE,2.5,15,4001 Wide Waters Pkwy,27545,35.79519,-78.50523,$,+19192178568,chinese
China O Bistro & Bar,FALSE,3.5,8,222 Glenwood Ave,27603,35.783909907633,-78.6472023888542,NA,+19199774329,szechuan
Jersey Mike's Subs,FALSE,4.5,19,5910-119 Duraleigh Rd.,27612,35.8587189,-78.7119904,$,+19197872540,"sandwiches,hotdogs,delis"
Jimmy John's,FALSE,3.0,14,6286 Glenwood Ave,27612,35.8579469,-78.703944,$,+19192394114,sandwiches
Firehouse Subs,FALSE,3.5,15,260 Grande Heights Dr.,27513,35.8049368,-78.780747,$,+19194681822,"sandwiches,hotdogs,delis"
Which Wich,FALSE,3.5,45,8521 Brier Creek Pkwy,27560,35.9055595,-78.7858505,$,+19195446776,sandwiches
