"","name","id","is_closed","rating","review_count","location.address1","location.zip_code","coordinates.latitude","coordinates.longitude","price","phone","categories"
"2287","North Carolina Museum of Art","north-carolina-museum-of-art-raleigh",FALSE,4.5,131,"2110 Blue Ridge Rd",27607,35.80993,-78.70542,"$$","19198396262","artmuseums"
"2289","Edible Arrangements","edible-arrangements-raleigh-4",FALSE,5,1,"6588 Glenwood Ave",27612,35.8601227,-78.7078781,"$","19193074004","juicebars,chocolate,florists"
"2327","Harmony Farms","harmony-farms-raleigh",FALSE,4,23,"5653 Creedmoor Rd",27612,35.8591009,-78.6808966,"$$","19197820064","healthmarkets"
"2331","IHOP","ihop-holly-springs",FALSE,2,12,"7304 Gb Alford Hwy",27540,35.63349839,-78.82891545,"$","19195528570","breakfast_brunch,tradamerican"
"2332","Little Hen","little-hen-apex",FALSE,4,138,"Shoppes At Woodcreek",27539,35.6675186,-78.7994537,"$$$","19193630000","newamerican,bars"
"2333","Cooleys Restaurant & Pub","cooleys-restaurant-and-pub-fuquay-varina",FALSE,3,49,"711 N Main St",27526,35.5918312,-78.7921371,"$$","19195520543","pubs,tradamerican"
"2334","IHOP","ihop-apex",FALSE,3,22,"1150 Beaver Creek Commons Dr",27502,35.7467613,-78.8765411,"$","19193878147","breakfast_brunch,tradamerican"
"2335","Toast Cafe","toast-cafe-cary-5",FALSE,3.5,114,"316 Colonades Way",27518,35.7385499,-78.77758,"$$","19196551971","sandwiches,breakfast_brunch,cafes"
"2336","Perkins Restaurant and Bakery","perkins-restaurant-and-bakery-apex",FALSE,3.5,18,"908 US Hwy 64 W",27523,35.74481077,-78.82334778,"$","19194628805","breakfast_brunch,tradamerican,bakeries"
"2338","IHOP","ihop-cary",FALSE,3.5,25,"1301 Kildaire Farm Rd",27511,35.76148,-78.78263,"$","19194691835","breakfast_brunch,tradamerican"
"2345","Hurricane Grill & Wings","hurricane-grill-and-wings-cary",FALSE,3.5,105,"1389 Kildaire Farm Rd",27511,35.75908,-78.78276,"$$","19194810903","chicken_wings,tradamerican,burgers"
"2346","Another Broken Egg Cafe","another-broken-egg-cafe-morrisville",FALSE,3.5,175,"1121 Market Center Dr",27560,35.8077559,-78.8148663,"$$","19194651079","breakfast_brunch,cafes,tradamerican"
"2349","IHOP","ihop-garner",FALSE,2.5,21,"1450 US Hwy 70 W",27529,35.7214357,-78.6424489,"$","19196612604","breakfast_brunch"
"2350","Angie's Restaurant","angies-restaurant-garner",FALSE,4.5,108,"1340 W Garner Rd",27529,35.7173424,-78.6240311,"$","19196616707","breakfast_brunch"
"2351","Lynnwood Brewing Concern","lynnwood-brewing-concern-raleigh",FALSE,4,14,"1053 E Whitaker Mill Rd",27604,35.80782661,-78.62213285,"$","19194247533","breweries"
"2352","Neuse River Brewing Company","neuse-river-brewing-company-raleigh",FALSE,4,21,"518 Pershing Rd",27608,35.8041774,-78.6328332,"$$","19842328479","breweries"
"2353","Manna LLC","manna-llc-raleigh",FALSE,3,10,"",NA,35.7795897,-78.6381787,"$","19198412527","foodtrucks,catering"
"2355","Ba-da Wings","ba-da-wings-raleigh",FALSE,3.5,37,"2161 Avent Ferry Rd",27617,35.77841607,-78.67591379,"$","19198323902","chicken_wings"
"2359","Clouds Brewing","clouds-brewing-raleigh-2",FALSE,4,192,"126 N West St",27603,35.78239,-78.64537,"$$","19193078335","bars,breweries,newamerican"
"2360","More. Kitchen & Bar","more-kitchen-and-bar-raleigh-2",FALSE,4,83,"116 N West St",27603,35.78218255,-78.64544609,"$$$","19199268415","wine_bars,tapasmallplates"
"2361","Raleigh Beer Garden","raleigh-beer-garden-raleigh",FALSE,3.5,345,"614 Glenwood Ave",27603,35.78806,-78.64671,"$$","19193243415","beergardens"
"2362","Pho Pho Pho","pho-pho-pho-raleigh",FALSE,3.5,129,"510 Glenwood Ave",27603,35.7870804,-78.6469934,"$$","19193221433","vietnamese,soup"
"2375","The Players Retreat","the-players-retreat-raleigh-2",FALSE,4,114,"105 Oberlin Rd",27605,35.78623,-78.66156,"$$","19197559589","sportsbars,tradamerican,steak"
"2379","Yelp's Boxing & Brews","yelps-boxing-and-brews-cary",FALSE,5,10,"2036 Renaissance Park Pl",27513,35.8263245,-78.770874,NA,"18134932656","yelpevents"
"2383","Bonefish Grill","bonefish-grill-cary",FALSE,4,145,"2060 Renaissance Park Pl",27513,35.82755636,-78.77162933,"$$","19196771347","seafood"
"2387","German Grille","german-grille-cary",FALSE,3,89,"243 Grande Heights Dr",27513,35.80404668,-78.78112127,"$$","19194628208","german"
"2390","Bottle Revolution","bottle-revolution-raleigh",FALSE,4.5,56,"4025 Lake Boone Trl",27607,35.81512972,-78.69643415,"$$","19198854677","beer_and_wine"
"2395","RallyPoint Sport Grill","rallypoint-sport-grill-cary-2",FALSE,3.5,91,"1837 N Harrison Ave",27513,35.831279,-78.770174,"$$","19196781088","sportsbars,tradamerican,bbq"
"2397","Awaz̩","awaz̩-cary-3",FALSE,4.5,55,"904 NE Maynard Rd",27513,35.80051817,-78.76845611,"$$","19193772599","ethiopian"
"2399","Sheetz","sheetz-raleigh",FALSE,3.5,6,"5200 New Bern Ave",27610,35.79291254,-78.54833956,"$","19192122506","coffee,servicestations,sandwiches"
"2400","Sheetz","sheetz-raleigh-6",FALSE,2.5,13,"4660 Milbrook Green Dr",27604,35.84869513,-78.58757319,"$","19193078433","servicestations,convenience"
"2402","Sheetz","sheetz-raleigh-5",FALSE,3.5,8,"2408 Dixie Forest Rd Atlantic Ave",27615,35.862906,-78.599158,NA,NA,"servicestations"
"2403","American Pride Car Wash","american-pride-car-wash-raleigh-7",FALSE,2.5,13,"2402 Wake Forest Rd",27608,35.8134308,-78.6262131,NA,"19198477700","carwash"
"2404","Char-Grill","char-grill-raleigh-3",FALSE,4,23,"4621 Atlantic Ave",27604,35.8483925,-78.6018219,"$","19199549556","burgers"
"2406","Waffle House","waffle-house-raleigh-5",FALSE,3,20,"2320 Dixie Forest Rd",27615,35.86287,-78.60009,"$","19198621905","breakfast_brunch,waffles,tradamerican"
"2407","Handee Hugo 87","handee-hugo-87-raleigh",FALSE,2,2,"5002 Capital Blvd",27616,35.8547516,-78.5803604,"$$","19198765495","convenience,servicestations"
"2408","Bojangles","bojangles-rolesville",FALSE,4,3,"Louisburg Rd",NA,35.9079877,-78.47859263,NA,NA,"hotdogs"
"2409","Bojangles Restaurant","bojangles-restaurant-wake-forest",FALSE,4,8,"12109 Cloverleaf Park",27587,35.9769099,-78.54092,"$","19195542243","southern,hotdogs"
"2436","Penn Station East Coast Subs","penn-station-east-coast-subs-raleigh-3",FALSE,4.5,26,"6301-B Falls of Neuse Rd",27609,35.86836243,-78.62149811,"$","19198966871","sandwiches"
"2440","Dino's Capri Restaurant","dinos-capri-restaurant-raleigh-2",FALSE,4,47,"6325 Falls of Neuse Rd",27615,35.8684,-78.62105,"$$","19198784424","italian"
"2446","Serena Sicilian Influenced Cucina","serena-sicilian-influenced-cucina-raleigh",FALSE,3.5,97,"7456 Creedmoor Rd",27613,35.888536,-78.6794967,"$$","19199007685","italian,wine_bars,mediterranean"
"2450","Sweet Tomatoes","sweet-tomatoes-raleigh-2",FALSE,3,62,"5200 Capital Blvd.",27616,35.85666,-78.58031,"$$","19198710310","vegetarian,buffets,salad"
"2451","California Pizza Kitchen","california-pizza-kitchen-raleigh",FALSE,3,38,"5959 Triangle Town Rd",27616,35.86651064,-78.57576463,"$$","19197920333","pizza,tradamerican,cocktailbars"
"2453","Romano's Macaroni Grill","romanos-macaroni-grill-raleigh",FALSE,2.5,40,"3421 Sumner Blvd",27616,35.86722102,-78.58096619,"$$","19197922515","italian,tradamerican"
"2454","The Point at Glenwood","the-point-at-glenwood-raleigh",FALSE,3,69,"1626 Glenwood Ave",27608,35.80336949,-78.64572454,"$$","19197551007","bars,tradamerican,breakfast_brunch"
"2467","Dairy Queen Grill & Chill","dairy-queen-grill-and-chill-cary",FALSE,2.5,21,"631 Walnut St",27511,35.7759799,-78.76815,"$","19194652100","icecream,sandwiches,hotdogs"
"2470","McDonald's","mcdonalds-cary-11",FALSE,1.5,12,"4801 SW Cary Pkwy",27513,35.7891006,-78.8297806,"$","19194811500","burgers,hotdogs"
"2471","Burger King","burger-king-cary-4",FALSE,2,5,"1711 N Harrison Ave",27513,35.82882,-78.77018,"$","19196778895","burgers,hotdogs"
"2473","Burger King","burger-king-raleigh-7",FALSE,2,6,"2241 Avent Ferry Rd",27606,35.777401,-78.6780472,"$","19198291908","burgers"
"2486","Harris Teeter","harris-teeter-raleigh-19",FALSE,4,10,"2051 W Millbrook Rd",27612,35.85726037,-78.67973006,"$$","19197871364","drugstores,grocery,butcher"
"2493","Park Market North Hills Apartments","park-market-north-hills-apartments-raleigh",FALSE,3,16,"141 Park At North Hills St",27609,35.8373909,-78.6388397,NA,"19194200565","apartments"
"2495","Game Theory","game-theory-raleigh",FALSE,4.5,15,"6260 Glenwood Ave",27612,35.85935615,-78.70389551,"$$","19197874449","hobbyshops"
"2505","Guacamaya Fresh Mex","guacamaya-fresh-mex-cary",FALSE,4,62,"101 Ledgestone Way",27519,35.79237665,-78.84868401,"$","19192341949","mexican"
"2507","Papa Murphys Pizza","papa-murphys-pizza-cary",FALSE,4,20,"3639 SW Cary Pkwy",27513,35.781696,-78.8382348,"$","19194626364","pizza,diyfood"
"2508","Shuckin' Shack Oyster Bar","shuckin-shack-oyster-bar-cary",FALSE,4,56,"4214 NW Cary Pkwy",27513,35.79081303,-78.82688385,"$$","19193772283","seafood,cocktailbars,sandwiches"
"2510","Ledo Pizza","ledo-pizza-cary",FALSE,4,35,"982 High House Rd",27513,35.78918097,-78.82727478,"$$","19196941116","pizza,salad,chicken_wings"
"2516","Mar-Y-Sol Restaurant","mar-y-sol-restaurant-raleigh",FALSE,3,8,"4020 Capital Blvd",27604,35.8354988,-78.5796738,"$$","19194310505","latin"
"2517","Target","target-morrisville",FALSE,4,34,"3001 Market Center Dr",27560,35.8047379,-78.81526199,"$$","19193792180","deptstores,discountstore"
"2523","Super Target","super-target-apex",FALSE,4,33,"1201 Beaver Creek Commons Dr",27502,35.74487,-78.87777,"$$","19193721406","deptstores"
"2525","Target","target-cary-2",FALSE,4.5,11,"7129 O'Kelly Chapel Rd",27519,35.844617,-78.885228,"$$","19196742214","deptstores"
"2527","Park West Village","park-west-village-morrisville",FALSE,4,6,"Village Market Pl",27560,35.80809356,-78.8147792,"$$","19194678880","shoppingcenters"
"2528","Target","target-cary",FALSE,3.5,30,"2021 Walnut St",27518,35.7577799,-78.7386,"$$","19192334451","deptstores"
"2531","The Fresh Market","the-fresh-market-cary",FALSE,3,34,"3655 SW Cary Pkwy",27513,35.78179,-78.83799,"$$$","19194812865","grocery"
"2535","Penn Station East Coast Subs","penn-station-east-coast-subs-morrisville",FALSE,3.5,25,"1013 Market Center Dr",27560,35.806703,-78.816562,"$","19193883368","sandwiches"
"2538","Triangle Mini Mart","triangle-mini-mart-morrisville",FALSE,4,4,"10420 Chapel Hill Rd",27560,35.8398209,-78.8309326,"$$$","19194691720","convenience"
"2539","Corporate Caterers","corporate-caterers-raleigh",FALSE,5,2,"",27617,35.9014713,-78.7604399,NA,"19197815665","catering"
"2543","Trali Irish Pub & Restaurant","trali-irish-pub-and-restaurant-raleigh",FALSE,3.5,162,"10370 Moncreiffe Rd",27617,35.900339,-78.792198,"$$","19195444141","pubs,irish"
"2544","Randy's Pizza","randys-pizza-durham-2",FALSE,4,122,"5311 S Miami Blvd",27703,35.88064892,-78.85002358,"$","19199417755","pizza"
"2552","Piper's in The Park","pipers-in-the-park-durham",FALSE,4,56,"2945 S Miami Blvd",27703,35.92394,-78.84388,"$","19195729767","delis,catering"
"2555","Catering by Design","catering-by-design-cary",FALSE,4.5,9,"132 Kilmayne Dr",27511,35.7695849,-78.7839232,"$$$","19194812366","catering"
"2556","Pizza Addiction","pizza-addiction-durham-2",FALSE,5,1,"Calais Dr",27712,36.10512691,-78.95724427,"$$","19196001599","catering"
"2557","Serena Sicilian Influenced Gastropub","serena-sicilian-influenced-gastropub-durham",FALSE,3.5,86,"5311 S Miami Blvd",27703,35.88056,-78.84967,"$$","19199416380","italian,gastropubs"
"2558","Tropical Smoothie Cafe","tropical-smoothie-cafe-raleigh-2",FALSE,4,30,"8111 Creedmoor Rd",27613,35.89927637,-78.68231715,"$","19198035991","juicebars,cafes,salad"
"2560","Dharani","dharani-morrisville",FALSE,3.5,61,"1000 Lower Shiloh Way",27560,35.86528856,-78.84776356,"$$","19199919918","indpak"
"2561","Rajbhog Cafe","rajbhog-cafe-morrisville",FALSE,3,64,"3607 Davis Dr",27560,35.82182,-78.84941,"$","19195855333","indpak,cafes"
"2563","Wade Park Cafe","wade-park-cafe-raleigh",FALSE,4.5,21,"5430 Wade Park Blvd",27607,35.808239,-78.7286911,"$","19198595220","sandwiches,breakfast_brunch"
"2566","Cup A Joe","cup-a-joe-raleigh",FALSE,4,57,"2109 Avent Ferry Rd",27606,35.7803841,-78.6755981,"$","19198289886","coffee"
"2572","Cup O Jane","cup-o-jane-raleigh-2",FALSE,4,5,"905 Capital Blvd",27603,35.7940979,-78.64220428,"$",NA,"coffee"
"2583","Cozzolino's New York Style Pizza","cozzolinos-new-york-style-pizza-cary",FALSE,4,50,"2982 Kildaire Farm Rd",27518,35.717899,-78.788968,"$","19193679799","pizza"
"2589","3 Olives Pizza & Deli","3-olives-pizza-and-deli-raleigh",FALSE,3.5,5,"800 S New Hope Rd",27610,35.7652206,-78.5599594,"$$","19192500933","pizza,delis"
"2594","Mike's Italian Kitchen","mikes-italian-kitchen-knightdale",FALSE,4,29,"7142 Knightdale Blvd",27545,35.7980264,-78.4891981,"$$","19193738922","italian"
"2595","Mike's Pizza","mikes-pizza-raleigh",FALSE,5,6,"3919 New Bern Ave",27610,35.799234,-78.5707718,"$$","19192500700","pizza,italian,sandwiches"
"2601","New York Diner","new-york-diner-knightdale",FALSE,3.5,34,"909 McKnight Dr",27545,35.79657,-78.4926,"$","19192170838","diners"
"2603","Rudino's Pizza & Grinders","rudinos-pizza-and-grinders-knightdale",FALSE,3,25,"4022 Village Park Dr",27545,35.79809,-78.49683,"$$","19192959352","pizza"
"2606","Mediterranean Deli","mediterranean-deli-chapel-hill-2",FALSE,4.5,555,"410 W Franklin St",27516,35.9114799,-79.0610504,"$","19199672666","greek,mediterranean,gluten_free"
"2607","El Rinconcito","el-rinconcito-cary",FALSE,4,7,"1105 Walnut St",27511,35.77343097,-78.75964982,"$$","19193789696","tacos"
"2608","Bojangles","bojangles-zebulon",FALSE,3.5,8,"1513 N Arendell Ave",27597,35.83982468,-78.32656097,"$","19195504175","chicken_wings,hotdogs"
"2615","Bojangles Famous Chicken'n Biscuits","bojangles-famous-chickenn-biscuits-raleigh",FALSE,3.5,15,"10610 Durant Rd",27614,35.9058685,-78.591217,"$","19198708002","southern,hotdogs"
"2619","Bojangles","bojangles-wilson-2",FALSE,3.5,21,"5033 Raleigh Rd Pkwy W",27896,35.7635651,-78.0089264,"$","12522370026","hotdogs"
"2621","Bojangles Chicken & Biscuits","bojangles-chicken-and-biscuits-louisburg",FALSE,5,2,"12 Golden Leaf Dr",27549,36.0845399,-78.30673,"$","19194966879","southern"
"2622","Bojangles'famous Chicken'n Biscuits","bojanglesfamous-chickenn-biscuits-clayton",FALSE,4,4,"11900 US Highway 70 W",27520,35.6576004,-78.4786072,"$","19195504175","southern,hotdogs"
"2624","Zaxby's Chicken Fingers & Buffalo Wings","zaxbys-chicken-fingers-and-buffalo-wings-knightdale",FALSE,3.5,9,"6702 Knightdale Blvd",27545,35.79659,-78.5040099,"$","19192619995","hotdogs,chicken_wings,salad"
"2625","Bojangles Famous Chicken 'N Biscuits","bojangles-famous-chicken-n-biscuits-creedmoor-2",FALSE,3.5,10,"1567 Hwy 56",27522,36.14403,-78.72058,"$","19195281579","hotdogs"
"2627","Bojangles","bojangles-selma",FALSE,3.5,11,"275 US Highway 70A E",27576,35.5172747,-78.2801248,"$","19199656890","southern,hotdogs"
"2628","San Juan Mexican Reataurant","san-juan-mexican-reataurant-raleigh",FALSE,4,31,"3501 Forestville Rd",27616,35.88231545,-78.5095328,"$","19192177918","mexican"
"2629","Toreros","toreros-raleigh",FALSE,3.5,29,"3002 Leland Dr",27616,35.89328134,-78.51171255,"$$","19192177883","mexican"
"2638","Bey̼ Caff̩","bey̼-caff̩-durham-3",FALSE,3.5,262,"341 W Main St",27701,35.996634,-78.903935,"$$","19196831058","newamerican,coffee,jazzandblues"
"2659","Peak of the Vine","peak-of-the-vine-apex",FALSE,4,10,"115 N Salem St",27502,35.7313092,-78.851474,"$$","19193725850","wine_bars,winetastingroom"
"2660","Anna's Pizzeria","annas-pizzeria-apex",FALSE,3,132,"100 N Salem St",27502,35.7307599,-78.85126,"$$","19192676237","italian,pizza"
"2662","Chick-fil-A","chick-fil-a-cary-2",FALSE,4,20,"1000 Valleystone Dr",27519,35.790482,-78.850114,"$","19194650699","hotdogs"
"2670","Hyatt Place North Raleigh-Midtown","hyatt-place-north-raleigh-midtown-raleigh",FALSE,3.5,39,"1105 Navaho Dr",27609,35.82886,-78.62142,"$$","19198779997","hotels,venues"
"2685","Holiday Inn Raleigh","holiday-inn-raleigh-raleigh",FALSE,2.5,26,"4100 Glenwood Ave",27612,35.8372612,-78.6706009,"$$","19197828600","hotels,venues"
"2698","Harris Teeter","harris-teeter-cary-12",FALSE,4,4,"2741 NC Hwy 55 W",27519,35.7854878,-78.8729387,"$$$","19193633677","grocery"
"2708","Dame's Chicken & Waffles","dames-chicken-and-waffles-durham",FALSE,4,931,"317 W Main St",27701,35.9962997,-78.9033737,"$$","19196829235","newamerican"
"2709","Vin Rouge","vin-rouge-durham",FALSE,4,303,"2010 Hillsborough Rd",27705,36.01062134,-78.92231377,"$$","19194160466","french,breakfast_brunch"
"2713","Sake Bomb","sake-bomb-durham-2",FALSE,4,208,"4215 University Dr",27707,35.96386859,-78.95823245,"$$","19194014488","asianfusion,sushi,vietnamese"
"2715","Banh's Cuisine","banhs-cuisine-durham-2",FALSE,4,82,"750 9th St",27705,36.00944,-78.9217199,"$","19192865073","vietnamese,chinese"
"2718","zpizza","zpizza-raleigh-5",FALSE,3,23,"421 Fayetteville St",27601,35.77429083,-78.63903492,"$$","19198380681","pizza"
"2719","Planet Smoothie","planet-smoothie-cary-2",FALSE,4,6,"90 Cornerstone Dr",27519,35.7909737,-78.8512726,"$$","19194606064","juicebars"
"2721","Regal Cinemas Crossroads 20 & IMAX","regal-cinemas-crossroads-20-and-imax-cary",FALSE,3,88,"501 Caitboo Avenue",27518,35.7583399,-78.7352,NA,"18444627342","movietheaters"
"2724","The Provincial","the-provincial-apex",FALSE,4,41,"119 N Salem St",27502,35.73131,-78.85147,"$$","19193725921","newamerican,seafood,cocktailbars"
"2730","Sultan's Deli","sultans-deli-apex",FALSE,4,40,"1459 Beaver Creek Commons Dr",27502,35.74515877,-78.88381918,"$","19193676007","mediterranean,greek,delis"
"2732","Arepa Culture NC","arepa-culture-nc-raleigh",FALSE,4,18,"",27612,35.85769,-78.71514,"$","19199868487","venezuelan,foodtrucks,gluten_free"
"2737","Aranda's Mexican Cuisine","arandas-mexican-cuisine-apex",FALSE,4,62,"5460 Apex Peakway",27502,35.7382421,-78.8661062,"$$","19193627363","mexican"
"2741","Mama Voulas","mama-voulas-durham",FALSE,4.5,7,"",27703,35.98893,-78.87534,NA,"17577843528","mediterranean,foodtrucks"
"2743","Rudy's Pub & Grill","rudys-pub-and-grill-apex",FALSE,3.5,81,"780 W Williams St",27502,35.73838747,-78.86330791,"$$","19193035061","tradamerican,pubs"
"2744","Bojangles","bojangles-raleigh-8",FALSE,3,20,"8680 Glenwood Ave",27617,35.8867416,-78.7432022,"$","19192770600","southern,hotdogs"
"2746","Sunny's Diner","sunnys-diner-raleigh",FALSE,3.5,69,"8710 Glenwood Ave",27612,35.88720504,-78.74371493,"$","19197877715","diners,breakfast_brunch,tradamerican"
"2749","42nd Street Oyster Bar - RDU Airport","42nd-street-oyster-bar-rdu-airport-morrisville",FALSE,2.5,23,"2400 John Brantley Blvd",27560,35.8738084,-78.7908957,"$$",NA,"newamerican,seafood,breakfast_brunch"
"2750","Eagles # 4","eagles-4-raleigh",FALSE,4.5,4,"8710 Glenwood Ave",27617,35.887249,-78.743927,NA,"19197815259","servicestations"
"2753","Roto-Rooter Plumbing & Drain Services","roto-rooter-plumbing-and-drain-services-raleigh-4",FALSE,2.5,20,"8820 Midway West Rd",27617,35.9067,-78.75667,NA,"19197323107","plumbing,damagerestoration,waterheaterinstallrepair"
"2756","Spicy Green Gourmet","spicy-green-gourmet-durham",FALSE,4.5,41,"2945 S Miami Blvd",27703,35.9239388,-78.8438797,"$","19192206040","newamerican,cafes,sandwiches"
"2758","Hako Japanese Restaurant","hako-japanese-restaurant-raleigh",FALSE,3.5,57,"2603-155 Glenwood Ave",27608,35.81504657,-78.66101503,"$$","19192350589","sushi,japanese"
"2760","Luciano Family Pizzeria","luciano-family-pizzeria-raleigh",FALSE,5,1,"4325 Glenwood Avenue",27612,35.8386154,-78.6751251,"$",NA,"italian"
"2761","KFC","kfc-morrisville-2",FALSE,1.5,13,"809 Airport Blvd.",27560,35.8564,-78.8248,"$","19193808313","hotdogs,chicken_wings"
"2764","Jumbo China Restaurant","jumbo-china-restaurant-raleigh",FALSE,2.5,19,"404 E Six Forks Rd",27609,35.8190918,-78.6260605,"$","19195468858","chinese"
"2768","Golden China","golden-china-raleigh",FALSE,2,6,"4347 Falls of Neuse Rd",27609,35.84116554,-78.61372421,"$","19198779688","chinese"
"2770","Jumbo China","jumbo-china-raleigh-2",FALSE,3,12,"6108 Falls of Neuse Rd",27609,35.866072,-78.6203565,"$","19198789877","chinese"
"2774","Peking Garden","peking-garden-raleigh",FALSE,3.5,56,"126 E Millbrook Rd",27609,35.8559692,-78.6410552,"$$","19198484663","chinese"
"2775","Ahri's","ahris-raleigh",FALSE,3,5,"6675 Falls Of Neuse Rd",27615,35.87465,-78.62315,NA,"19196150592","asianfusion,seafood,steak"
